status,ticker,timestamp,reason,details
SKIPPED,AAPL,2026-03-27T20:47:58.726690+00:00,Action is HOLD — no trade required.,"{'action': 'HOLD', 'reason': 'Technical trend is not bullish. Sentiment is NEUTRAL, not POSITIVE.', 'trend_up': False, 'sentiment_signal': 'NEUTRAL', 'conviction': 7.5, 'headline_count': 10, 'agreement': 'moderate_agreement', 'ticker': 'AAPL', 'approved': False, 'risk_reason': 'Action is HOLD — no trade required.'}"
SIMULATED_ORDER_PLACED,NVDA,2026-03-27T20:52:42.467968+00:00,SELL,59,167.52,170.87,160.82,10000.0,197.65,Downtrend detected (Close < SMA50 or SMA20 < SMA50). 24h sentiment is NEGATIVE with conviction 8.7/10.
SIMULATED_ORDER_PLACED,AAPL,2026-03-28T00:17:37.756314+00:00,SELL,40,248.8,253.78,238.85,10000.0,199.2,Downtrend detected (Close < SMA50 or SMA20 < SMA50). 24h sentiment is NEGATIVE with conviction 7.6/10.
SIMULATED_ORDER_PLACED,AAPL,2026-03-28T00:25:22.119888+00:00,SELL,40,248.8,253.78,238.85,10000.0,199.2,Downtrend detected (Close < SMA50 or SMA20 < SMA50). 24h sentiment is NEGATIVE with conviction 8.2/10.
SIMULATED_ORDER_PLACED,META,2026-03-28T00:29:15.823602+00:00,SELL,19,525.72,536.23,504.69,10000.0,199.69,Downtrend detected (Close < SMA50 or SMA20 < SMA50). 24h sentiment is NEGATIVE with conviction 9.4/10.
SIMULATED_ORDER_PLACED,META,2026-03-28T16:18:03.942891+00:00,SELL,19,525.72,536.23,504.69,10000.0,199.69,Downtrend detected (Close < SMA50 or SMA20 < SMA50). 24h sentiment is NEGATIVE with conviction 8.9/10.
SIMULATED_ORDER_PLACED,AAPL,2026-03-28T16:26:08.085697+00:00,SELL,40,248.8,253.78,238.85,10000.0,199.2,Downtrend detected (Close < SMA50 or SMA20 < SMA50). 24h sentiment is NEGATIVE with conviction 9.3/10.
SIMULATED_ORDER_PLACED,AAPL,2026-03-28T16:28:17.588968+00:00,SELL,8,248.8,253.78,238.85,2000.0,39.84,Downtrend detected (Close < SMA50 or SMA20 < SMA50). 24h sentiment is NEGATIVE with conviction 9.3/10.
SIMULATED_ORDER_PLACED,META,2026-03-28T16:29:08.009429+00:00,SELL,3,525.72,536.23,504.69,2000.0,31.53,Downtrend detected (Close < SMA50 or SMA20 < SMA50). 24h sentiment is NEGATIVE with conviction 8.9/10.
SIMULATED_ORDER_PLACED,META,2026-03-28T16:33:30.135109+00:00,SELL,19,525.72,536.23,504.69,10000.0,199.69,Downtrend detected (Close < SMA50 or SMA20 < SMA50). 24h sentiment is NEGATIVE with conviction 8.9/10.
SKIPPED,GOOGL,2026-03-28T16:34:16.948588+00:00,Daily trade limit (3) reached.,"{'action': 'SELL', 'reason': 'Downtrend detected (Close < SMA50 or SMA20 < SMA50). 24h sentiment is NEGATIVE with conviction 9.3/10.', 'trend_up': False, 'sentiment_signal': 'NEGATIVE', 'conviction': 9.3, 'headline_count': 10, 'agreement': 'moderate_agreement', 'ticker': 'GOOGL', 'approved': False, 'risk_reason': 'Daily trade limit (3) reached.'}"
SKIPPED,META,2026-03-28T16:42:07.796462+00:00,Daily trade limit (3) reached.,"{'action': 'SELL', 'reason': 'Downtrend detected (Close < SMA50 or SMA20 < SMA50). 24h sentiment is NEGATIVE with conviction 8.9/10.', 'trend_up': False, 'sentiment_signal': 'NEGATIVE', 'conviction': 8.89, 'headline_count': 9, 'agreement': 'moderate_agreement', 'ticker': 'META', 'approved': False, 'risk_reason': 'Daily trade limit (3) reached.'}"
SKIPPED,MSFT,2026-03-28T16:43:21.141549+00:00,Daily trade limit (3) reached.,"{'action': 'SELL', 'reason': 'Downtrend detected (Close < SMA50 or SMA20 < SMA50). 24h sentiment is NEGATIVE with conviction 9.4/10.', 'trend_up': False, 'sentiment_signal': 'NEGATIVE', 'conviction': 9.4, 'headline_count': 10, 'agreement': 'moderate_agreement', 'ticker': 'MSFT', 'approved': False, 'risk_reason': 'Daily trade limit (3) reached.'}"
SKIPPED,AVGO,2026-03-28T16:43:40.756798+00:00,Action is HOLD — no trade required.,"{'action': 'HOLD', 'reason': 'Technical trend is not bullish. Sentiment is NEUTRAL, not POSITIVE. Headlines show high disagreement — too uncertain to trade.', 'trend_up': False, 'sentiment_signal': 'NEUTRAL', 'conviction': 8.5, 'headline_count': 10, 'agreement': 'high_disagreement', 'ticker': 'AVGO', 'approved': False, 'risk_reason': 'Action is HOLD — no trade required.'}"
SKIPPED,META,2026-03-28T16:45:57.438128+00:00,Daily trade limit (3) reached.,"{'action': 'SELL', 'reason': 'Downtrend detected (Close < SMA50 or SMA20 < SMA50). 24h sentiment is NEGATIVE with conviction 8.9/10.', 'trend_up': False, 'sentiment_signal': 'NEGATIVE', 'conviction': 8.89, 'headline_count': 9, 'agreement': 'moderate_agreement', 'ticker': 'META', 'approved': False, 'risk_reason': 'Daily trade limit (3) reached.'}"
SKIPPED,GOOGL,2026-03-28T16:46:12.544832+00:00,Daily trade limit (3) reached.,"{'action': 'SELL', 'reason': 'Downtrend detected (Close < SMA50 or SMA20 < SMA50). 24h sentiment is NEGATIVE with conviction 9.3/10.', 'trend_up': False, 'sentiment_signal': 'NEGATIVE', 'conviction': 9.3, 'headline_count': 10, 'agreement': 'moderate_agreement', 'ticker': 'GOOGL', 'approved': False, 'risk_reason': 'Daily trade limit (3) reached.'}"
SKIPPED,NGD,2026-03-28T16:47:14.555499+00:00,Action is HOLD — no trade required.,"{'action': 'HOLD', 'reason': 'Technical trend is not bullish. Sentiment is NEUTRAL, not POSITIVE. Conviction 0.0 < threshold 7.0. Only 0 headline(s); need >= 2.', 'trend_up': False, 'sentiment_signal': 'NEUTRAL', 'conviction': 0.0, 'headline_count': 0, 'agreement': 'no_data', 'ticker': 'NGD', 'approved': False, 'risk_reason': 'Action is HOLD — no trade required.'}"
SKIPPED,BBY,2026-03-28T16:48:08.538135+00:00,Action is HOLD — no trade required.,"{'action': 'HOLD', 'reason': 'Technical trend is not bullish. Sentiment is NEUTRAL, not POSITIVE. Conviction 3.0 < threshold 7.0. Only 1 headline(s); need >= 2.', 'trend_up': False, 'sentiment_signal': 'NEUTRAL', 'conviction': 3.0, 'headline_count': 1, 'agreement': 'moderate_agreement', 'ticker': 'BBY', 'approved': False, 'risk_reason': 'Action is HOLD — no trade required.'}"
SKIPPED,WMT,2026-03-28T16:48:35.930439+00:00,Daily trade limit (3) reached.,"{'action': 'SELL', 'reason': 'Downtrend detected (Close < SMA50 or SMA20 < SMA50). 24h sentiment is NEGATIVE with conviction 8.8/10.', 'trend_up': False, 'sentiment_signal': 'NEGATIVE', 'conviction': 8.8, 'headline_count': 10, 'agreement': 'moderate_agreement', 'ticker': 'WMT', 'approved': False, 'risk_reason': 'Daily trade limit (3) reached.'}"
SIMULATED_ORDER_PLACED,META,2026-03-29T14:38:43.455059+00:00,SELL,19,525.72,536.23,504.69,10000.0,199.69,Downtrend detected (Close < SMA50 or SMA20 < SMA50). 24h sentiment is NEGATIVE with conviction 8.4/10.
SIMULATED_ORDER_PLACED,META,2026-03-30T18:44:47.482459+00:00,SELL,18,537.14,547.88,515.65,10000.0,193.32,Downtrend detected (Close < SMA50 or SMA20 < SMA50). 24h sentiment is NEGATIVE with conviction 8.6/10.
SKIPPED,2222.SR,2026-03-30T18:49:59.927206+00:00,Action is HOLD — no trade required.,"{'action': 'HOLD', 'reason': 'Only 1 headline(s); need >= 2.', 'trend_up': True, 'sentiment_signal': 'POSITIVE', 'conviction': 8.0, 'headline_count': 1, 'agreement': 'strong_consensus', 'ticker': '2222.SR', 'approved': False, 'risk_reason': 'Action is HOLD — no trade required.'}"
SKIPPED,XOM,2026-03-30T18:53:44.190620+00:00,Action is HOLD — no trade required.,"{'action': 'HOLD', 'reason': 'Headlines show high disagreement — too uncertain to trade.', 'trend_up': True, 'sentiment_signal': 'POSITIVE', 'conviction': 7.89, 'headline_count': 9, 'agreement': 'high_disagreement', 'ticker': 'XOM', 'approved': False, 'risk_reason': 'Action is HOLD — no trade required.'}"
SKIPPED,CVX,2026-03-30T18:55:28.633420+00:00,Action is HOLD — no trade required.,"{'action': 'HOLD', 'reason': 'Sentiment is NEGATIVE, not POSITIVE.', 'trend_up': True, 'sentiment_signal': 'NEGATIVE', 'conviction': 8.0, 'headline_count': 10, 'agreement': 'moderate_agreement', 'ticker': 'CVX', 'approved': False, 'risk_reason': 'Action is HOLD — no trade required.'}"
SIMULATED_ORDER_PLACED,JPM,2026-03-30T18:56:05.339321+00:00,SELL,35,284.39,290.08,273.01,10000.0,199.15,Downtrend detected (Close < SMA50 or SMA20 < SMA50). 24h sentiment is NEGATIVE with conviction 8.4/10.
SKIPPED,LLY,2026-03-30T18:56:34.058306+00:00,Action is HOLD — no trade required.,"{'action': 'HOLD', 'reason': 'Technical trend is not bullish.', 'trend_up': False, 'sentiment_signal': 'POSITIVE', 'conviction': 7.5, 'headline_count': 10, 'agreement': 'moderate_agreement', 'ticker': 'LLY', 'approved': False, 'risk_reason': 'Action is HOLD — no trade required.'}"
SKIPPED,AAPL,2026-03-30T18:57:36.143237+00:00,Action is HOLD — no trade required.,"{'action': 'HOLD', 'reason': 'Technical trend is not bullish. Headlines show high disagreement — too uncertain to trade.', 'trend_up': False, 'sentiment_signal': 'POSITIVE', 'conviction': 8.22, 'headline_count': 9, 'agreement': 'high_disagreement', 'ticker': 'AAPL', 'approved': False, 'risk_reason': 'Action is HOLD — no trade required.'}"
SKIPPED,LLY,2026-03-30T18:59:00.632663+00:00,Action is HOLD — no trade required.,"{'action': 'HOLD', 'reason': 'Technical trend is not bullish.', 'trend_up': False, 'sentiment_signal': 'POSITIVE', 'conviction': 7.5, 'headline_count': 10, 'agreement': 'moderate_agreement', 'ticker': 'LLY', 'approved': False, 'risk_reason': 'Action is HOLD — no trade required.'}"
SKIPPED,NVO,2026-03-30T18:59:17.130274+00:00,Action is HOLD — no trade required.,"{'action': 'HOLD', 'reason': 'Technical trend is not bullish. Headlines show high disagreement — too uncertain to trade.', 'trend_up': False, 'sentiment_signal': 'POSITIVE', 'conviction': 9.33, 'headline_count': 9, 'agreement': 'high_disagreement', 'ticker': 'NVO', 'approved': False, 'risk_reason': 'Action is HOLD — no trade required.'}"
SKIPPED,COST,2026-03-30T18:59:32.345323+00:00,Action is HOLD — no trade required.,"{'action': 'HOLD', 'reason': 'Headlines show high disagreement — too uncertain to trade.', 'trend_up': True, 'sentiment_signal': 'POSITIVE', 'conviction': 7.9, 'headline_count': 10, 'agreement': 'high_disagreement', 'ticker': 'COST', 'approved': False, 'risk_reason': 'Action is HOLD — no trade required.'}"
SKIPPED,LLY,2026-03-30T20:02:52.072996+00:00,Action is HOLD — no trade required.,"{'action': 'HOLD', 'reason': 'Technical trend is not bullish.', 'trend_up': False, 'sentiment_signal': 'POSITIVE', 'conviction': 8.3, 'headline_count': 10, 'agreement': 'strong_consensus', 'ticker': 'LLY', 'approved': False, 'risk_reason': 'Action is HOLD — no trade required.'}"
SKIPPED,AAPL,2026-03-30T20:03:19.464312+00:00,Action is HOLD — no trade required.,"{'action': 'HOLD', 'reason': 'Technical trend is not bullish. Headlines show high disagreement — too uncertain to trade.', 'trend_up': False, 'sentiment_signal': 'POSITIVE', 'conviction': 8.56, 'headline_count': 9, 'agreement': 'high_disagreement', 'ticker': 'AAPL', 'approved': False, 'risk_reason': 'Action is HOLD — no trade required.'}"
SKIPPED,AAPL,2026-03-30T20:26:15.872278+00:00,Action is HOLD — no trade required.,"{'action': 'HOLD', 'reason': 'Technical trend is not bullish. Headlines show high disagreement — too uncertain to trade.', 'trend_up': False, 'sentiment_signal': 'POSITIVE', 'conviction': 8.33, 'headline_count': 9, 'agreement': 'high_disagreement', 'ticker': 'AAPL', 'approved': False, 'risk_reason': 'Action is HOLD — no trade required.'}"
SKIPPED,AAPL,2026-03-30T20:28:57.699531+00:00,Action is HOLD — no trade required.,"{'action': 'HOLD', 'reason': 'Technical trend is not bullish. Headlines show high disagreement — too uncertain to trade.', 'trend_up': False, 'sentiment_signal': 'POSITIVE', 'conviction': 8.33, 'headline_count': 9, 'agreement': 'high_disagreement', 'ticker': 'AAPL', 'approved': False, 'risk_reason': 'Action is HOLD — no trade required.'}"
SKIPPED,GOOGL,2026-03-30T20:29:39.941219+00:00,Action is HOLD — no trade required.,"{'action': 'HOLD', 'reason': 'Technical trend is not bullish. Headlines show high disagreement — too uncertain to trade.', 'trend_up': False, 'sentiment_signal': 'POSITIVE', 'conviction': 8.78, 'headline_count': 9, 'agreement': 'high_disagreement', 'ticker': 'GOOGL', 'approved': False, 'risk_reason': 'Action is HOLD — no trade required.'}"
SKIPPED,LLY,2026-03-31T16:26:02.130606+00:00,Action is HOLD — no trade required.,"{'action': 'HOLD', 'reason': 'Technical trend is not bullish. Sentiment is NEUTRAL, not POSITIVE. Headlines show high disagreement — too uncertain to trade.', 'trend_up': False, 'sentiment_signal': 'NEUTRAL', 'conviction': 8.0, 'headline_count': 10, 'agreement': 'high_disagreement', 'ticker': 'LLY', 'approved': False, 'risk_reason': 'Action is HOLD — no trade required.'}"
SKIPPED,ATZ.TO,2026-03-31T22:35:47.735434+00:00,Action is HOLD — no trade required.,"{'action': 'HOLD', 'reason': 'Technical trend is not bullish. Sentiment is NEUTRAL, not POSITIVE. Only 1 headline(s); need >= 2.', 'trend_up': False, 'sentiment_signal': 'NEUTRAL', 'conviction': 7.0, 'headline_count': 1, 'agreement': 'moderate_agreement', 'ticker': 'ATZ.TO', 'approved': False, 'risk_reason': 'Action is HOLD — no trade required.'}"
SIMULATED_ORDER_PLACED,AC.TO,2026-03-31T22:38:09.349773+00:00,SELL,551,18.12,18.48,17.4,10000.0,198.36,Downtrend detected (Close < SMA50 or SMA20 < SMA50). 24h sentiment is NEGATIVE with conviction 9.3/10.
SIMULATED_ORDER_PLACED,SHEL,2026-03-31T22:43:16.809347+00:00,BUY,107,93.0,91.14,96.72,10000.0,199.02,"Uptrend confirmed (Close > SMA50, SMA20 > SMA50). 24h sentiment is POSITIVE with conviction 9.0/10. Headline consensus: strong_consensus (4 headlines)."
